track_id,recording_mbid,release_mbid,titulo,anio,mes,pais,release_group_mbid,tipo,fuente
TRULZIU12903CCE785,3d344222-263e-42be-bcce-c017f3ce7b89,51e9d361-bdab-48af-b7bb-6bbf419b6e02,Encore: Live in Concert,1974,,United Kingdom,982784f5-45c4-3200-bfa3-06ee1d11f7f5,Album,musicbrainz
TRULZUO128F149BB82,da0f2d74-f4c6-4997-9b1b-bff6c4337c6b,f61ff520-7175-4b24-8519-f0362a04cfd8,Who Sold Her Out,2001,6,Australia,48ab8293-2895-3c41-b7bb-cb331fe36fcf,Single,musicbrainz
TRUMACS128F93610B8,e3d161f2-c53f-446c-a101-bca45c979a21,910acad8-f511-472a-895a-96f31ca72f9b,Trippin' the Whole Colourful World,2007,4,United States,efa8b6ba-00ca-357c-ae10-100f9f7c77fe,Album,musicbrainz
TRUMADG12903CE9BF3,30ce2960-0721-4d1b-9a1b-9cef022cc206,ec61e2b9-6cb3-4f5b-833f-a773356b3653,Rancho No Tengo,2009,2,United States,f70f8ac8-b71b-4201-b36e-60ce160fd0a1,Album,musicbrainz
TRUMAQB12903CD7AE6,45a6b6ba-6013-4fb7-a783-41b343ce88e6,a785805a-ed71-4982-a842-17048f148a7d,The Late Great Daniel Johnston: Discovered Covered,2004,9,United States,e8dff7fe-0ef4-3f6d-950e-66ca0393f5c5,Album,musicbrainz
TRUMARJ12903CF85A2,b61d1e6e-c201-4957-b680-e0cfc6d29629,aebbc124-f240-49c5-9c23-e43b860249f8,I Was Trying to Describe You to Someone,2010,2,United States,0bcdcd2c-8ebc-4d17-aa41-cbf2dc6e5ccf,Album,musicbrainz
TRUMBAB128F4283A5E,ab87afe3-86ac-4e26-aebf-39961ef3f517,74c92c86-12bf-4c44-a58d-702bdd1bd477,Complications,2006,,Finland,2cc1aa52-9092-47da-9720-a491c2bbeae7,Single,musicbrainz
TRUMBDS128F933AA3C,bdd65467-308e-4891-9511-4996e95b92f9,1fcd7215-0453-4ceb-9957-d979fc96dc26,100 Rock Hits,,,,b5e88006-013c-3271-832b-c1cf9845e521,Album,musicbrainz
TRUMBFN128F92D09D9,f149a2f6-b121-4d3c-bca3-fc0c37a8ea1b,bdbc0cde-0979-410a-8e86-b20ceda7539d,Brazilectro: Session 9,2007,,Germany,39cb92d5-843d-356e-878a-29a2cc9dfa92,Album,musicbrainz
TRUMBMP128F92EFDC2,0786faa3-21f1-46e6-809c-90f92b10eb17,03b85a60-3341-4dc4-bd98-55cf20ff1a17,As Melhores,2020,8,Portugal,c9516208-dd84-47dd-af0f-f1a347946c7e,Album,musicbrainz
TRUMBSN128F427E1B8,0cb9c531-31f5-4607-9787-fbe87be9d46b,971aa470-f2e5-45ec-b51f-7476e950d823,"Complete Recorded Works in Chronological Order, Volume 4: 1929",1991,,Austria,8e8abbcb-e2d8-4199-b1b9-ec62fd198736,Album,musicbrainz
TRUMBXI128F933365A,857d97c7-f374-4f98-aa2d-8643ceebae6a,fb1fca4d-f327-44eb-bd26-807f109c7adf,La Historia,2007,7,United States,2d8bd68c-3afc-407e-9a48-b8a1b9842ed3,Album,musicbrainz
TRUMCEV128F4291F7C,8eaa8754-14ef-4432-8126-9645b056a035,e0b9a2cf-3970-43c2-bd25-cc6967f0e1fd,Screw The Coffeemaker,2008,9,United Kingdom,4fa284e0-ff81-41f3-b534-3968d878a1fe,Album,musicbrainz
TRUMCIF128F428A69D,186b8ae4-8103-4984-83c7-bf9da923a7cd,ae3c39b2-c804-448d-b20f-837357398dd4,Red Tandy,2005,11,United States,dbb516a7-eb24-3249-9c6c-e1715f8ee94f,EP,musicbrainz
TRUMCWX128F42591AD,28cd07ee-d1c3-4516-8fca-9c6a300ffca4,9c69081c-be7d-4190-987c-a63f803e5d64,Al sol que mas calienta,1994,,Mexico,c7f42cd9-172c-4ddb-be59-e1c7e4cd3013,Album,musicbrainz
TRUMDDG12903CA0094,4771d7fd-e886-4d98-a910-30973ac1e7b5,32ca2196-b06f-4b44-9818-928750de2ba3,The Complete Savoy Masters,2000,7,United States,4acb0a3a-747c-46c7-add5-35d77bc3a1cf,Album,musicbrainz
TRUMDNC128F424C6FE,49356edd-11d9-4f4d-a535-197061ff80c9,8b7dbc44-5688-4b9d-b7e3-70005bf56692,Blue Valentines: From Blue Note with Love,1999,,United States,35a0523f-6b91-3376-aa04-2d911f6dd0cd,Album,musicbrainz
TRUMDOS12903CFEAB8,ca10cd03-1a6d-4712-9461-0cf6937b166b,467d629c-2e55-497c-beaa-51f88e73f9b7,Take as Needed for Pain,1993,9,United States,2b3b9d3a-af4d-3c29-a46f-3179cccf0f7f,Album,musicbrainz
TRUMDXR128F1480AC6,e812b7ac-72b1-487e-ab66-5cb36be5faed,382737f7-7719-4ff6-9371-b8c81bdf9fb2,Loonee Tunes!,1980,,United Kingdom,bad3b9f4-ab85-351e-8fb0-a5b3dd448f9c,Album,musicbrainz
TRUMDYE12903CF25E7,945677f1-5390-447e-bd47-c7a9eca66f10,35b3732d-48b8-471b-ad48-43d8dbabb3d1,IV: Constitution of Treason,2005,9,United States,f04e4699-da70-3300-894f-c125c991618a,Album,musicbrainz
TRUMEAJ128F932983B,46f942a9-2f0d-4469-bc29-d17c02398bfd,d6bb48c6-b9e3-44f2-802e-cc2a15e65e45,Dead Serious,2009,1,Germany,017cf48c-69b4-39d7-b9c6-c7675c8aba65,Album,musicbrainz
TRUMELU128F427C3C2,a24efc7f-8fd2-45b5-8595-e7a74e733e8f,435c4bce-a81f-4fc2-8eb9-314e830f7ffa,Goccia,2000,6,Italy,cffbaf72-eaa1-3cba-be6a-8befe5dbfc2c,EP,musicbrainz
TRUMFFV128F92E0988,32f7917d-c7a1-4500-853c-edb4cd2c619d,04e3cf86-6bf3-4629-b43b-4fc1be9b313a,"No One Will Thank You When You Are Dead… A Collection of Old, Rare, Unreleased & Live Shit",2003,,Canada,53e4ad80-0e39-36e0-bfc4-914f4cc7a614,Album,musicbrainz
TRUMFOM128F930F0D6,1ffe7a67-c379-45e9-88ed-0911d7017edc,378626af-b765-43bc-8af5-6677202255d6,Singer,2006,2,United States,47dace53-4faf-32b4-8dfd-867b6b28d1f5,Album,musicbrainz
TRUMFOX12903CC1AA7,c0bff0b7-5fba-42e5-af97-9b3f372fd267,401b5ea0-adee-42d2-8ce4-85cf716f109d,Poes,2007,5,Netherlands,f1e74a88-788a-3651-836f-6dfc7a0eb79e,Album,musicbrainz
TRUMFTL128F42440B3,e81ea233-59a9-43a5-b259-449452aa88a9,eae5cb4a-840b-467a-a541-0f6eab6cb7fe,Amen Corner,2008,6,United States,c6101de2-68a3-3c9f-aa64-2a84a7be8172,Album,musicbrainz
TRUMFXQ12903CEF398,b70541ab-522b-44ec-b65e-5b90988de50f,ece2127d-8ab6-478a-af18-cd90538e7c98,Het carnaval der dieren,1993,1,Netherlands,7d88f941-8929-3246-8cb1-dac5707be8e3,Album,musicbrainz
TRUMFZK128F4265C10,f83fc9b5-65bd-44cc-afdd-8c1354972bf3,cf4dcd9d-633d-4edf-aa6e-7f66957781ec,Tag und Nacht / Can Hieronymus Merkin Ever Forget Mercy Hummpe and Find True Happiness?,1983,,Germany,42a51d7e-62c2-4e71-8182-061056a6a508,Single,musicbrainz
TRUMGBR128F932EDD5,3712a124-7620-49fa-95bb-72a04908b197,09941147-6845-43a4-bbff-a5168f8137c5,Hold Time,2009,2,United States,5bcff8e5-3921-348e-9f1d-519a33501b7f,Album,musicbrainz
TRUMGNX128F92F44F8,9f0edfc1-3df4-48ac-8de1-b7ac2d8013db,5d69e521-32e2-46e1-b18b-c57695b5559c,Gelaterie sconsacrate,1997,2,Italy,e8ac00d9-c60a-3307-9b25-acf4d89004a1,Album,musicbrainz
TRUMGOK128F92ECA81,5134512e-c281-4446-bbbe-b64456532681,fd6d498e-ffe1-4dac-b80a-ddafc146f544,Bellydance Overdrives,,,,5cb466f6-5d37-3f0d-b21d-c77d77b6d719,,musicbrainz
TRUMGXJ12903CF3163,b441717f-0bae-47e3-b5f5-eef1d2242595,b663b7a1-261c-45f2-a1b4-39cae6e809c8,Paper Trail,2008,9,United States,5f31bfcb-d817-3cf9-8376-237e1f8ecbe9,Album,musicbrainz
TRUMHAK128F4286666,b4a9921f-3c4d-4b1d-ac4e-4b479e1d9378,82ef8780-6676-473b-92b2-4828968377ce,The Last Temptation of Reid,1990,9,United States,4d1f46d9-fe63-3456-98bb-046c30e92640,Album,musicbrainz
TRUMHAN128F149EB00,cf3a6ca6-af4e-4f9b-8ad4-68759edfadf9,c739cba6-9dc7-4ef6-bcc0-47cf9d68cf08,Winger,1988,8,United States,d38060fb-6eba-3152-8010-d9e211c0f3aa,Album,musicbrainz
TRUMHBL12903D05DDE,1d848b88-5820-4df5-8cb4-4f99d7f68d76,ef768928-d4f0-488c-af67-108abf44553f,Good Evening,2008,,United States,c3cf508c-2967-4cee-b37a-264c0762e774,Album,musicbrainz
TRUMHDO128F4290B9C,39649846-8f1a-4517-b9cd-0a14c9b45ab5,53c9ec1c-47c7-443a-9be0-ce469e2af78c,"Románticos de ayer, hoy y siempre",2007,6,Colombia,21a79146-dfed-4446-ab4f-982add82b4db,Album,musicbrainz
TRUMHDS128F423BB95,6d23b03f-b4e3-4ff3-9797-21f62aa77e06,7d6b73aa-4bea-4d39-b2b2-60483e2e560f,O espírito da paz,1994,6,Portugal,df4e2921-da9d-3d78-82a8-c787746de26c,Album,musicbrainz
TRUMHUB12903CB6FF6,55c1b06b-c9ab-4704-8d81-13b2727ec405,0d1a78d4-4a6c-45f9-836a-a948eff6181b,Heilige Feuer,2001,6,Russia,ee901025-e7d5-3b4a-ae1c-4628a5185ad3,Album,musicbrainz
TRUMIAK128F92DBD89,356896d8-e50b-4048-a297-3c0119c5a615,b2dae531-a6f2-4e3b-b209-07d0e910a9ea,Valkyrie,2008,12,Germany,fbaad177-0994-4c27-aac5-9f8e6c2f6b1c,Album,musicbrainz
TRUMIFT128F428ABDD,365ce171-964c-4f40-9d2e-7038be4957a4,1ffbd46b-16db-436e-9353-24aba5a43d7a,Catalpa,2003,11,United States,50269b5e-be92-3756-b305-bd1bbbcc7b5c,Album,musicbrainz
TRUMIFV128F14916A3,84f33448-5d09-4619-a584-07cae7c15ac4,60aed681-98a4-4395-8564-b7c51e51736b,Greatest Motown Hits,1989,,United States,44418e81-fb7d-303c-8c66-eabff66119eb,Album,musicbrainz
TRUMIGA128EF351A19,edf92344-a034-488f-a06c-5aeb436aa4e2,b06e2d75-8f6e-488b-ac1f-1551fa97c2b4,Born Again,1999,12,United States,f04201c6-8d95-344c-9e1b-b5212366091b,Album,musicbrainz
TRUMIHL12903D0B7F4,3f65de95-8aa5-4659-b3f4-b3e49fabdbfe,e507a4d5-fb79-4fb4-a03e-3a3cb750566d,Implements of Hell,2010,1,Germany,a81d50b3-0e34-4d44-b977-5154e4e6b1ac,Album,musicbrainz
TRUMIHS128F42495A8,3ceb853f-6a84-480a-ba0b-c66caf5b1030,03fc2b21-c317-4c27-a12c-1655afcb23ce,Batidas Urbanas,,,,46b3087f-8944-3839-a71f-ebc4c83ff4e6,,musicbrainz
TRUMIJW128F9337166,013c5658-102e-42c2-aa31-1d86a062ccb4,cd8a6f7b-b541-424e-81e9-a07339a478ca,Median's Relief,2007,9,United States,cbeba5a1-cff9-3266-9c4f-7104980684c0,Album,musicbrainz
TRUMILG128F92F14C2,7c075215-a18c-498d-8aa0-9cf476f3e620,5884013e-b6ec-4d7c-87cb-0eeae2da8119,Transients,,,,51d43908-4fab-4216-bf21-538762a2a486,Album,musicbrainz
TRUMIWA128F1490A1E,0ac10ba2-8479-4543-bd8f-d7dde876772b,d4e3cb77-fc7a-4973-82de-358c6e4d7d0c,Christmas With Kiri Te Kanawa: Carols From Coventry Cathedral,1995,,Germany,1cd19f25-0b5a-32f1-9272-7b76f9f2e341,Album,musicbrainz
TRUMJCM12903CF7BEF,60dbdc0b-815e-4f23-abea-58996775174f,3c9d3437-baca-4b25-bf39-ea906977bb2a,I Had the Blues but I Shook Them Loose,2009,6,United Kingdom,8fcf6b4a-0fb7-46cf-bb69-1b5af84d376d,Album,musicbrainz
TRUMJFH12903D056BD,fdaf3c16-f625-4649-81d1-ca3e09e3cc54,7d6c3a44-c2c3-494c-858a-99f1934731e9,The Devil Is an Angel Too,2010,4,United States,b7d239bd-cb3a-442d-b3f9-eae5668492f6,Album,musicbrainz
TRUMJFQ12903CF2716,bd70aa14-d480-4e0e-9940-d02ab80daca2,ae7c081e-e7ec-4afb-b33f-2df8b58c8e48,Do You Hear What I Hear?,2006,11,United States,d31b40c7-b8ce-3823-8c1b-7cfe787aa03b,Album,musicbrainz
TRUMJYB128F92F6E10,c11893bc-432f-464d-9c1f-c557c13a9907,845589a7-70cd-4670-b383-9f81d22c5859,Moonlighter,1995,,United States,438789e3-06c2-305e-ac20-c43785e198e9,Album,musicbrainz
TRUMKKJ128F9327335,0b2517b7-1602-48a4-91b2-3cf724c9514d,240b329e-0af5-48a3-af20-99651ab01464,Bat Head Soup: Tribute to Ozzy,2000,6,Europe,280031ee-a20a-3ea3-8b49-0092007cd871,Album,musicbrainz
TRUMKQG12903CC942F,e87406bc-0bcc-4beb-8b8c-1cf5f2dbfef6,fdab113c-66bc-4e9e-b961-3ab289da4c94,5 Years of Progress: 2004‐2009,2009,5,Sweden,a3291236-9640-39d5-89bb-71eb2255e91e,Album,musicbrainz
TRUMKYU128F92F66BA,96105b7e-772f-4ae8-a242-1b98bca22900,8dcc6ac7-bfab-466d-bca9-009e95384413,Indians Indians,2003,,United States,2c56f4c9-3c80-3ba7-a0cf-a0360d38a93e,Album,musicbrainz
TRUMKZL12903CB417E,c3e90015-df1d-416b-ae85-54e3667464e8,1d458f43-dfea-4bb5-aa73-12ee25c20776,Violent Pacification,1984,,United States,92625477-8489-3253-838c-012083e85f87,EP,musicbrainz
TRUMKZM128F14A5152,c56c0328-52cb-4935-8ead-b61abf546bb6,7975bab4-f864-4ab0-8571-87362ac09231,Children of Telepathic Experiences,1998,,Australia,f3f2831d-9939-32d9-a970-589329ce5d72,Album,musicbrainz
TRUMLPW128E078FFD7,764cd561-3381-4de4-b458-03981b4dae7b,4921abd6-ef4d-479f-87b6-164d1a287091,50th Anniversary: The Singles Collection 1961–1969,2011,,[Worldwide],1911ec13-38e9-4ec1-8f5d-87794750e4fb,Album,musicbrainz
TRUMLSH128F93235BF,8692eaea-edeb-4c65-a492-685069d3cc8f,f8498602-090e-4b63-9e52-f966b8bffe10,Emotional Ninja,2009,8,United States,28a5a38b-fa7f-42d8-8389-08d8810f8d85,Album,musicbrainz
TRUMLTM12903CC9799,b2bfd6d0-28b4-41b4-9d30-0d177ee9806b,e3b6be02-9384-4079-9051-fc4ccc766faa,Industrial Panorama,1974,,United Kingdom,bd93b5be-c7aa-4947-bb2c-9c8d4fc72f25,Other,musicbrainz
TRUMLUY128F42334F9,788d13e1-d48b-4be8-8ebf-28cab4fc1d5c,a5220854-c8ff-4c39-9645-53477858d509,Tha Carter IV,2011,8,United States,75fb59d5-4880-4f39-a447-5e0f81bf4448,Album,musicbrainz
TRUMMEQ128F4219023,a5016576-e94f-4132-ab27-4382c1a9c41d,9765ceb3-2d58-4203-90d2-8dd9a72378a0,Heritage,1976,,United States,1c31cf20-5a33-39c6-92c8-0898823bf966,Album,musicbrainz
TRUMMNC12903CC47F6,b8b391a4-f092-4d90-8686-4f31cd8f6318,c958d6b4-c342-475a-84b4-c5878cde82d7,Boxcar Sessions,1994,9,United States,4052b420-5fc0-3e32-bb19-935e126f7ed2,Album,musicbrainz
TRUMMNP128F428FDE6,35a102a5-69a0-4676-bf73-07861fd8361e,f7663f57-cd55-4737-b35b-5786c14dda7a,Rauchzeichen,1997,,Germany,28db6037-da70-34b4-82e3-9483aa2fe0d2,Album,musicbrainz
TRUMMTH128F426CE32,e674ab2a-a222-4470-a027-8575f9a40fe0,56c1d92d-6cca-433c-8b69-9e5cb71d1e98,Another Woman in Love,1987,,United States,09a096a9-8625-3fe6-82b0-c9e9dfcd075f,Album,musicbrainz
TRUMMYB128F930FB1F,116d25c9-ea9e-4778-97f3-7bf365ce6a1d,b213b0ee-d899-4904-96ac-a1b2f5865404,Tolmon,2013,1,[Worldwide],f8ba18f5-6951-48c9-97a2-0d07f27fee02,Album,musicbrainz
TRUMMZQ128F42B10C1,187bb36b-786e-46c4-a1bf-d659b0bfe07e,318370e6-156d-4f2b-abfe-fd7bf1c70311,Pure Alex de Grassi,,,,20e36a5e-97fa-42be-8a70-758aa9794732,Album,musicbrainz
TRUMNSV12903CB518C,0ea75344-e4fc-4801-8793-0f508c94802e,2a53791c-fd72-4181-9f60-2d6360658e65,"1931: Go Out Dancing, Part 1",2004,,United States,7fe3512d-02ef-3f6b-a225-0ace9c6eb6ed,Album,musicbrainz
TRUMNWT128F148F156,9ddeee2a-b29e-45f9-9ac0-c7d0ad618128,6f5fe34b-cc22-46e0-ae87-bcf3277870ad,"Ça va bien, ça va mal",1962,7,France,e4ac1b8c-d82e-4009-900c-c2483d4cc205,EP,musicbrainz
TRUMOKD128F92E2DA7,78ded5c8-e4fc-424c-99a6-ce5ee9ca8235,e99d8fae-ebb9-4146-ab57-d0fc6adc3312,Love in a Million Shades,2009,1,Finland,3f97cceb-86d6-3aea-91e3-85189bba2033,Album,musicbrainz
TRUMOST128F1492938,e9795eba-1a56-4225-991d-f1eab47ffb3f,8f8d6079-4c72-3512-aba4-4fcddd318894,Walk Among Us,1982,3,United States,f0a28cfc-0f99-3513-8720-005643bfd95e,Album,musicbrainz
TRUMPBC128F4251C13,4138e07a-944c-4291-8dca-d12e1d283fe1,07ff744e-936a-48f5-8ed7-934d9a350bef,Soldier's Last Letter / Yesterday's Tears,1944,,United States,990390e8-a429-4de5-bdce-ce132078eb93,Single,musicbrainz
TRUMPKY128F4264CF2,cd385d1a-1e49-46fe-a24a-f2c0b64a88da,e34269d7-e6d9-4008-a909-1e3d6ed32ada,Sprung,2002,,France,d1fdc998-f1ce-3f40-b163-77decf9a40e4,Album,musicbrainz
TRUMPVK128F93321F9,e21533cd-2a3b-475f-b252-a7318a8a8644,b1ffcd73-6245-41a7-b425-460c3ccb060d,Finally Woken,2004,3,United States,ec09e5b8-05e1-338d-a66a-fa62d0b56c8c,Album,musicbrainz
TRUMPZW12903CFB6AC,edde6c01-2d28-4cb7-899e-600426b47ac2,199745fe-6d66-42df-8337-5a969003b387,Lonely Teardrops,1959,2,United States,33bd09d3-d248-32ad-be7c-62d66d1ac77b,Album,musicbrainz
TRUMQEF128F9311F96,b0ed43ba-3494-479a-82d6-10e9c9aea63c,c061388b-f392-4d2c-a16d-ce0c8c88b63e,Groovus Maximus,1992,5,United States,966deee3-9580-36f7-8da9-00f1df1267e8,Album,musicbrainz
TRUMQHT128F930564B,1baae199-e44c-43d8-b2ae-e8f2cd7a9d27,19fe9f9c-56e5-49ba-8677-96814a669df3,"The Best of Stan Freberg ""The Capitol Years""",1989,,United Kingdom,df9cc8e6-0d73-4c1a-a234-814f1ebbc9ad,Album,musicbrainz
TRUMQSY128F1498651,e0033c82-5ad8-457e-b30b-8321cdbe27f4,39f64206-d34d-4c00-b821-c85914d0b3ce,Early Years: 1955 - 1958,2012,8,Australia,08fd17df-1ab6-484c-bf7d-d325f049acd0,Album,musicbrainz
TRUMRNE128EF362F39,54a03020-d9b4-43b7-8e87-931bd54f1f16,c19944df-589d-4678-aae9-041099ac51c7,Que amarren a Cupido,,,,9010cb90-6fef-4c78-ba3b-0854186bbda0,Album,musicbrainz
TRUMROB128F14862A8,c0252103-a448-4ef0-9a07-04d7dc4e61aa,2ba973b9-a596-4fcd-a680-4c21e6df6e97,Waiting,1999,12,United States,a05c62d8-9f7c-3599-8d0d-7b2e29ef41ed,Album,musicbrainz
TRUMRRD128F93095CC,6c091bab-00e7-45f7-beaf-474a341ef0a1,3fe8018e-c31c-4fcd-aa07-b94da7b4de67,Odyssey Through O₂,1998,5,France,c6c599fc-2722-36a3-8ca0-b54144a92dcc,Album,musicbrainz
TRUMRRV128F1491B7C,18604460-6f89-46af-a64a-b3fb7264bc6d,4aabceab-5fc3-4d59-b3f2-a994c6a9f92f,Count Your Blessings,2006,10,United Kingdom,ea8e2fec-ed89-3918-a9e4-bf4e8e5f7e28,Album,musicbrainz
TRUMRZS128F92DED12,11787b7b-81d9-40de-8526-4178a3bc39ad,a95f5518-798f-410b-a78a-99082cc367ea,Comme vous…,2004,11,France,107ba8a3-79b1-3a9f-8a99-309f96e685e6,Album,musicbrainz
TRUMSFZ128F9326A88,64ed90ca-7e00-43d1-9ffe-2fde7ca9d892,6bf1663e-609b-4070-9d94-2fb2887ef055,That’s Not What I Heard,2001,1,United States,212761dc-e4f5-363f-8b3d-881b82749c82,Album,musicbrainz
TRUMSGN128E0781E93,65e80b80-914b-4590-920b-a99fa188e7ea,1d9e08af-ba70-47d9-9694-9de5affdee19,The Golden Age,1996,4,United States,fbe5d85a-0a94-3855-9335-d1c407fb3e40,Album,musicbrainz
TRUMSMD128F42547F4,261ddcd8-8022-4056-9b01-ac18827abced,9a79cc6d-f29e-421e-a0c2-d9050efb7e5f,25 anos não são 25 dias,1997,,Brazil,af8859f3-6796-4c93-a0b7-d0e353d674f5,Album,musicbrainz
TRUMSPF12903CDF2AC,c7c423db-5f8f-445c-b1d0-947eb8beef6c,53f0923e-30e9-478d-98cc-675faaacad53,Spreading From the Ashes,2005,,United Kingdom,e5474f21-eaa5-40af-8e43-a96b712d9a9b,Album,musicbrainz
TRUMSZX128F42BC8DD,9ea4e43f-b37b-445a-b4d9-79ecd914dc03,bfdf085e-53d8-4cdc-9639-32440a79156e,Nightflight to Venus,1978,5,Germany,9b4d952f-3049-3d4a-a113-e9a7f04caf60,Album,musicbrainz
TRUMTBX128F9339355,4bb13eb8-b453-426b-a197-f992635ddc3e,69e1ad7f-7b7c-4304-b373-3c74135e807f,"Piano Rags by Scott Joplin, Volume II",1972,,United States,4658d8ad-bb5c-3671-add8-5b729f9ac15d,Album,musicbrainz
TRUMTEH128F93290A4,99444934-f1f8-4da8-8476-8d510ef94c1b,5c895478-90fd-4f32-be7c-e0c561c367c2,Live at the Baked Potato,2006,12,Japan,f3bf69d5-2bb5-4f93-baf0-7bcebbe80556,Album,musicbrainz
TRUMTIZ12903CAF614,3e520be3-114d-4969-8c61-851e55f138b1,5f37ed91-2148-4195-bb1f-815b06ee2ddb,Playtime,2001,1,United States,9b6c83b0-513d-34f6-a23b-61e342848651,Album,musicbrainz
TRUMTNQ128EF35C9B1,84f2c722-a82b-46a8-bc43-83fa21bffc33,8c2c4d33-353a-4847-ab6a-d2ece001b118,Love Them While We Can,1983,,United States,ff7d89c6-d062-4f84-b794-b98c791b9f9b,Album,musicbrainz
TRUMTNX128F4233231,1b9bec3e-9555-4a92-a75c-c62f1616048c,303c6cea-e35f-48f7-83dc-260fe2169235,Valley of the Giants,2004,2,Canada,45b79158-a3f9-3f31-8f26-361d510c74d6,Album,musicbrainz
TRUMTTL128F14A341F,ec0b5fb2-293f-4302-aa0a-77718168a6d0,59355793-45d3-4a55-88a6-ea17d031a0d0,One Wish,2002,,Japan,43c4a6c2-c5ad-4fe3-9539-6cba1006b4e1,Album,musicbrainz
TRUMTVR128F93362F2,e525ebc7-55e0-4867-8b8c-18be8b62bc2f,589ac684-1d6c-4b08-9160-b6428cf1045f,Bright Day Star - Music for the Yuletide Season,1994,10,United States,ae521278-38ce-3dc0-b19d-6d747625fd99,Album,musicbrainz
TRUMUGB128F930D550,e07a5415-a1a6-4967-928d-fc41cafff289,9e23fbc4-ffbb-424c-9cd3-a0fe087adacb,Trail of Tears,1988,6,Germany,253a2388-b3dc-4462-95a6-aaaf42f91f27,Album,musicbrainz
TRUMUHT128F4282640,8cf338ef-a740-4de7-9ceb-9257904b696a,b0b3487f-83b9-4a0c-8364-8635ae07a053,Young for Eternity,2005,,Europe,3f7e6299-764e-3733-bc8b-dd8c5ec9236d,Album,musicbrainz
TRUMUMO128F9302666,a1a2f484-1235-4789-9cd2-db84812dfb17,2c1672c0-cf6f-47cb-b8ca-7373c0e28201,Darling,2008,1,United Kingdom,1bf0c9f0-d735-32aa-9f59-52e9616b7a66,Single,musicbrainz
TRUMUNW128EF3539C9,d146cd1b-31d1-4934-9455-b081592c81b6,34e23b1e-6daa-424c-96b4-27e890e3d0d4,The Best Of,2003,,United States,49c0ec36-fb2b-4941-aef6-6326daf6ea57,Other,musicbrainz
TRUMUOZ128F427CD74,5e4f83ef-9cb1-4bec-a20c-6a09b90185e5,bd463aca-3a58-4186-90aa-96103fb5037b,"Por favor, perdón y gracias",2005,9,Argentina,55fc6363-376c-3787-97da-6abbb25d6d96,Album,musicbrainz
TRUMUVI128F426FF04,d679ac60-c4f7-4b88-9a45-7cb5a5ca5e84,67aa8449-3ad7-4963-a540-7b4907d3efe8,Doug Stone,1990,,United States,9c719dc4-9393-313f-9c96-53d1400645b1,Album,musicbrainz
TRUMVBR128F933B294,83c49cc8-a5ec-456c-ab03-a3b7f5098d55,f2707ca3-5de3-45b0-8233-bcb725bcf349,Kiss Than Kind,2005,4,Germany,668536e8-dbcf-3abe-abdd-379b5a91a5a3,Album,musicbrainz
TRUMVKQ128F42B4FF0,1d116e49-a781-4c6e-aa79-335cd89ddc76,0f677e95-f78f-478d-b4ee-df1125adfec1,House of 1000 Corpses,2003,3,United States,d1083e01-b62c-3f3b-9cad-18e042e62ef7,Album,musicbrainz
TRUMVMS12903CEF26A,9761e38f-37c3-4221-9be4-537946aaf005,fa693cbc-0132-4b5b-83d3-4e8af8f26253,Lil’ Band o’ Gold,2000,4,United States,2187d1f7-1f08-387b-8779-aa841fa3da5c,Album,musicbrainz
TRUMVVF128F14776C9,6ea35156-3d7c-4e14-9ccb-8bce8553dc8e,4efaef36-4b2e-43a2-9d5b-4dc31c50de3e,The Very Best of Dina Carroll,2001,6,United Kingdom,2b93c148-9a41-3c6e-b69b-ae43f16af4ce,Album,musicbrainz
TRUMWIN128E0789F0F,d2f68c45-9684-42df-949e-3e568f3f4aa8,76c944cd-8d17-4e1d-84c3-dc3f834032d6,Aeon,2003,10,Japan,bca7d5b9-184c-3997-8cdd-6ba89dda77d4,Album,musicbrainz
TRUMXER128F92E7DF1,b251ee3b-9c49-436a-bb48-0a30d3dcde5d,0b867cff-3121-4be7-9375-4714052c040d,Dance Crasher / Willow Tree,1965,,Jamaica,6e45a43c-927f-47ff-9a2a-38df9d1374fd,Single,musicbrainz
TRUMXXJ128F4275DFB,c9cdacde-6f51-4057-ab3b-d0736ae31ffd,3cca3b0e-f9cc-495f-82b1-a70152ac5259,Rock n Roll Jesus,2007,10,United States,d4ebed9c-7c78-3fce-a7be-4f76651dcdc3,Album,musicbrainz
TRUMYEX128F4295DE6,92c32d33-b421-49e5-8ba0-270bebbb7d07,2155ad11-cb6a-4176-81ac-1271871e22f4,Plüsch,2002,2,Switzerland,a3f67111-fa6e-355b-969f-2d4493863dc7,Album,musicbrainz
TRUMYQI128F146FFD5,0fb8c775-ed2c-45fd-b83c-37591b95463d,d93d6ec8-12b6-43ed-b2fa-a403f82a224a,!Ich kann,2006,5,Germany,5a088ae2-659c-350b-93f4-1805b123a0d4,Album,musicbrainz
TRUMYTK128F4231EC8,18004a78-5014-480c-93e9-3f42ff36cafd,05c56fb8-4685-4bca-a276-03b8cf697339,"Dúos, tríos y otras perversiones",2007,,Spain,f1607b77-fb8b-3f69-a204-5227f5c7716d,Album,musicbrainz
TRUMYYP128F931C2E9,ac56d529-b0e0-4064-a4f6-92559e4a2576,5ce09bd0-88e8-42c2-91e1-d2429acd89f8,Some of My Best Friends Are DJs,2003,10,United Kingdom,01fce69c-e458-3e6b-989e-f8f3fdd06ecb,Album,musicbrainz
